offline_datapoint_14 1730249838 633430016,000
offline_datapoint_3 1730249838 12336099328,000
offline_datapoint_9 1730249838 329269248,000
offline_datapoint_25 1730249838 8290,000
offline_datapoint_19 1730249836 2,667
offline_datapoint_8 1730249836 2664,169
offline_datapoint_21 1730249838 329269248,000
offline_datapoint_1 1730249836 0,333
offline_datapoint_20 1730249838 8554721280,000
offline_datapoint_7 1730249838 9539170304,000
offline_datapoint_6 1730249836 0,043
offline_datapoint_12 1730249836 2,821
offline_datapoint_24 1730249836 1,389
offline_datapoint_13 1730249836 3192,869
offline_datapoint_18 1730249838 0,000
offline_datapoint_0 1730249836 3773,239
offline_datapoint_16 1730249836 1034,399
offline_datapoint_28 1730249836 0,070
offline_datapoint_17 1730249836 22,668
offline_datapoint_10 1730249836 99,920
offline_datapoint_29 1730249836 5,334
offline_datapoint_22 1730249836 9848,471
offline_datapoint_4 1730249836 0,003
offline_datapoint_11 1730249841 1058529,000
offline_datapoint_5 1730249841 3778,000
offline_datapoint_26 1730249841 1318535168,000
offline_datapoint_14 1730249841 633430016,000
offline_datapoint_3 1730249841 12329701376,000
offline_datapoint_9 1730249841 329535488,000
offline_datapoint_25 1730249841 8294,000
offline_datapoint_19 1730249839 2,997
offline_datapoint_8 1730249839 5729,969
offline_datapoint_21 1730249841 329535488,000
offline_datapoint_1 1730249839 0,666
offline_datapoint_20 1730249841 8552316928,000
offline_datapoint_7 1730249841 9537458176,000
offline_datapoint_6 1730249839 0,000
offline_datapoint_12 1730249839 4,120
offline_datapoint_24 1730249839 1,778
offline_datapoint_13 1730249839 3655,244
offline_datapoint_18 1730249841 0,000
offline_datapoint_0 1730249839 4088,838
offline_datapoint_16 1730249839 1770,342
offline_datapoint_28 1730249839 0,063
offline_datapoint_17 1730249839 26,309
offline_datapoint_10 1730249839 99,891
offline_datapoint_29 1730249839 1,332
offline_datapoint_22 1730249839 11069,570
offline_datapoint_4 1730249839 0,003
offline_datapoint_11 1730249844 1058529,000
offline_datapoint_5 1730249844 3779,000
offline_datapoint_26 1730249844 1318060032,000
offline_datapoint_14 1730249844 633430016,000
offline_datapoint_3 1730249844 12331069440,000
offline_datapoint_9 1730249844 329961472,000
offline_datapoint_25 1730249844 8292,000
offline_datapoint_19 1730249842 0,000
offline_datapoint_8 1730249842 4883,314
offline_datapoint_21 1730249844 329961472,000
offline_datapoint_1 1730249842 0,000
offline_datapoint_20 1730249844 8551886848,000
offline_datapoint_7 1730249844 9537454080,000
offline_datapoint_6 1730249842 0,000
offline_datapoint_12 1730249842 3,397
offline_datapoint_24 1730249842 1,645
offline_datapoint_13 1730249842 3284,129
offline_datapoint_18 1730249844 0,000
offline_datapoint_0 1730249842 3898,740
offline_datapoint_16 1730249842 2524,591
offline_datapoint_28 1730249842 0,047
offline_datapoint_17 1730249842 12,631
offline_datapoint_10 1730249842 99,944
offline_datapoint_29 1730249842 2,327
offline_datapoint_22 1730249842 15440,842
offline_datapoint_4 1730249842 0,002
offline_datapoint_11 1730249847 1058529,000
offline_datapoint_5 1730249847 3782,000
offline_datapoint_26 1730249847 1318207488,000
offline_datapoint_14 1730249847 633430016,000
offline_datapoint_3 1730249847 12334415872,000
offline_datapoint_9 1730249847 330432512,000
offline_datapoint_25 1730249847 8291,000
offline_datapoint_19 1730249845 8,312
offline_datapoint_8 1730249845 10001,973
offline_datapoint_21 1730249847 330432512,000
offline_datapoint_1 1730249845 1,330
offline_datapoint_20 1730249847 8554373120,000
offline_datapoint_7 1730249847 9544937472,000
offline_datapoint_6 1730249845 0,043
offline_datapoint_12 1730249845 5,584
offline_datapoint_24 1730249845 2,641
offline_datapoint_13 1730249845 4220,964
offline_datapoint_18 1730249847 0,000
offline_datapoint_0 1730249845 4993,339
offline_datapoint_16 1730249845 4060,371
offline_datapoint_28 1730249845 0,038
offline_datapoint_17 1730249845 10,307
offline_datapoint_10 1730249845 99,956
offline_datapoint_29 1730249845 1,330
offline_datapoint_22 1730249845 20380,903
offline_datapoint_4 1730249845 0,002
offline_datapoint_11 1730249850 1058529,000
offline_datapoint_5 1730249850 3774,000
offline_datapoint_26 1730249850 1318219776,000
offline_datapoint_14 1730249850 633430016,000
offline_datapoint_3 1730249850 12332294144,000
offline_datapoint_9 1730249850 330080256,000
offline_datapoint_25 1730249850 8282,000
offline_datapoint_19 1730249848 0,334
offline_datapoint_8 1730249848 7987,632
offline_datapoint_21 1730249850 330080256,000
offline_datapoint_1 1730249848 0,334
offline_datapoint_20 1730249850 8552620032,000
offline_datapoint_7 1730249850 9539555328,000
offline_datapoint_6 1730249848 0,131
offline_datapoint_12 1730249848 5,066
offline_datapoint_24 1730249848 2,352
offline_datapoint_13 1730249848 4071,569
offline_datapoint_18 1730249850 0,000
offline_datapoint_0 1730249848 4534,407
offline_datapoint_16 1730249848 2899,091
offline_datapoint_28 1730249848 0,236
offline_datapoint_17 1730249848 27,088
offline_datapoint_10 1730249848 99,778
offline_datapoint_29 1730249848 6,020
offline_datapoint_22 1730249848 25606,321
offline_datapoint_4 1730249848 0,009
offline_datapoint_11 1730249853 1058529,000
offline_datapoint_5 1730249853 3780,000
offline_datapoint_26 1730249853 1318600704,000
offline_datapoint_14 1730249853 633430016,000
offline_datapoint_3 1730249853 12318998528,000
offline_datapoint_9 1730249853 331100160,000
offline_datapoint_25 1730249853 8300,000
offline_datapoint_19 1730249851 2,986
offline_datapoint_8 1730249851 11918,989
offline_datapoint_21 1730249853 331100160,000
offline_datapoint_1 1730249851 0,664
offline_datapoint_20 1730249853 8538996736,000
offline_datapoint_7 1730249853 9526321152,000
offline_datapoint_6 1730249851 0,043
offline_datapoint_12 1730249851 7,969
offline_datapoint_24 1730249851 3,197
offline_datapoint_13 1730249851 5905,904
offline_datapoint_18 1730249853 0,000
offline_datapoint_0 1730249851 6249,348
offline_datapoint_16 1730249851 2642,359
offline_datapoint_28 1730249851 0,063
offline_datapoint_17 1730249851 21,237
offline_datapoint_10 1730249851 99,933
offline_datapoint_29 1730249851 3,982
offline_datapoint_22 1730249851 14008,000
offline_datapoint_4 1730249851 0,003
offline_datapoint_11 1730249856 1058529,000
offline_datapoint_5 1730249856 3782,000
offline_datapoint_26 1730249856 1318125568,000
offline_datapoint_14 1730249856 633430016,000
offline_datapoint_3 1730249856 12324098048,000
offline_datapoint_9 1730249856 331010048,000
offline_datapoint_25 1730249856 8303,000
offline_datapoint_19 1730249854 0,000
offline_datapoint_8 1730249854 1797,945
offline_datapoint_21 1730249856 331010048,000
offline_datapoint_1 1730249854 0,000
offline_datapoint_20 1730249856 8543420416,000
offline_datapoint_7 1730249856 9535713280,000
offline_datapoint_6 1730249854 0,043
offline_datapoint_12 1730249854 2,571
offline_datapoint_24 1730249854 1,167
offline_datapoint_13 1730249854 2648,468
offline_datapoint_18 1730249856 0,000
offline_datapoint_0 1730249854 3170,794
offline_datapoint_16 1730249854 607,943
offline_datapoint_28 1730249854 0,060
offline_datapoint_17 1730249854 13,606
offline_datapoint_10 1730249854 99,915
offline_datapoint_29 1730249854 2,655
offline_datapoint_22 1730249854 16871,024
offline_datapoint_4 1730249854 0,002
offline_datapoint_11 1730249859 1058529,000
offline_datapoint_5 1730249859 3786,000
offline_datapoint_26 1730249859 1318584320,000
offline_datapoint_14 1730249859 633430016,000
offline_datapoint_3 1730249859 12331728896,000
offline_datapoint_9 1730249859 332230656,000
offline_datapoint_25 1730249859 8294,000
offline_datapoint_19 1730249857 0,662
offline_datapoint_8 1730249857 8224,158
offline_datapoint_21 1730249859 332230656,000
offline_datapoint_1 1730249857 0,662
offline_datapoint_20 1730249859 8551587840,000
offline_datapoint_7 1730249859 9538420736,000
offline_datapoint_6 1730249857 0,000
offline_datapoint_12 1730249857 7,221
offline_datapoint_24 1730249857 2,801
offline_datapoint_13 1730249857 5058,271
offline_datapoint_18 1730249859 0,000
offline_datapoint_0 1730249857 5601,363
offline_datapoint_16 1730249857 2712,483
offline_datapoint_28 1730249857 0,049
offline_datapoint_17 1730249857 7,612
offline_datapoint_10 1730249857 99,958
offline_datapoint_29 1730249857 1,324
offline_datapoint_22 1730249857 26802,087
offline_datapoint_4 1730249857 0,002
offline_datapoint_11 1730249862 1058529,000
offline_datapoint_5 1730249862 3786,000
offline_datapoint_26 1730249862 1318584320,000
offline_datapoint_14 1730249862 633430016,000
offline_datapoint_3 1730249862 12326436864,000
offline_datapoint_9 1730249862 331354112,000
offline_datapoint_25 1730249862 8298,000
offline_datapoint_19 1730249860 0,334
offline_datapoint_8 1730249860 1277,049
offline_datapoint_21 1730249862 331354112,000
offline_datapoint_1 1730249860 0,334
offline_datapoint_20 1730249862 8545968128,000
offline_datapoint_7 1730249862 9525006336,000
offline_datapoint_6 1730249860 0,261
offline_datapoint_12 1730249860 3,230
offline_datapoint_24 1730249860 1,521
offline_datapoint_13 1730249860 5757,898
offline_datapoint_18 1730249862 0,000
offline_datapoint_0 1730249860 9018,427
offline_datapoint_16 1730249860 1155,584
offline_datapoint_28 1730249860 0,050
offline_datapoint_17 1730249860 12,347
offline_datapoint_10 1730249860 99,962
offline_datapoint_29 1730249860 4,004
offline_datapoint_22 1730249860 10668,973
offline_datapoint_4 1730249860 0,002
offline_datapoint_11 1730249865 1058529,000
offline_datapoint_5 1730249865 3789,000
offline_datapoint_26 1730249865 1318621184,000
offline_datapoint_14 1730249865 633430016,000
offline_datapoint_3 1730249865 12327702528,000
offline_datapoint_9 1730249865 331714560,000
offline_datapoint_25 1730249865 8296,000
offline_datapoint_19 1730249863 0,662
offline_datapoint_8 1730249863 8367,149
offline_datapoint_21 1730249865 331714560,000
offline_datapoint_1 1730249863 0,662
offline_datapoint_20 1730249865 8548982784,000
offline_datapoint_7 1730249865 9528496128,000
offline_datapoint_6 1730249863 0,086
offline_datapoint_12 1730249863 5,965
offline_datapoint_24 1730249863 2,501
offline_datapoint_13 1730249863 4393,672
offline_datapoint_18 1730249865 0,000
offline_datapoint_0 1730249863 5064,859
offline_datapoint_16 1730249863 2392,033
offline_datapoint_28 1730249863 0,062
offline_datapoint_17 1730249863 17,550
offline_datapoint_10 1730249863 99,911
offline_datapoint_29 1730249863 3,642
offline_datapoint_22 1730249863 19146,868
offline_datapoint_4 1730249863 0,002
offline_datapoint_11 1730249868 1058529,000
offline_datapoint_5 1730249868 3786,000
offline_datapoint_26 1730249868 1318170624,000
offline_datapoint_14 1730249868 633430016,000
offline_datapoint_3 1730249868 12328067072,000
offline_datapoint_9 1730249868 332263424,000
offline_datapoint_25 1730249868 8295,000
offline_datapoint_19 1730249866 5,348
offline_datapoint_8 1730249866 7448,311
offline_datapoint_21 1730249868 332263424,000
offline_datapoint_1 1730249866 0,668
offline_datapoint_20 1730249868 8548917248,000
offline_datapoint_7 1730249868 9528614912,000
offline_datapoint_6 1730249866 0,044
offline_datapoint_12 1730249866 4,697
offline_datapoint_24 1730249866 2,393
offline_datapoint_13 1730249866 3707,109
offline_datapoint_18 1730249868 0,000
offline_datapoint_0 1730249866 4438,771
offline_datapoint_16 1730249866 1992,433
offline_datapoint_28 1730249866 0,038
offline_datapoint_17 1730249866 14,038
offline_datapoint_10 1730249866 99,943
offline_datapoint_29 1730249866 2,005
offline_datapoint_22 1730249866 11861,333
offline_datapoint_4 1730249866 0,002
offline_datapoint_11 1730249871 1058529,000
offline_datapoint_5 1730249871 3791,000
offline_datapoint_26 1730249871 1318244352,000
offline_datapoint_14 1730249871 633430016,000
offline_datapoint_3 1730249871 12332072960,000
offline_datapoint_9 1730249871 333099008,000
offline_datapoint_25 1730249871 8293,000
offline_datapoint_19 1730249869 0,333
offline_datapoint_8 1730249869 8713,471
offline_datapoint_21 1730249871 333099008,000
offline_datapoint_1 1730249869 0,333
offline_datapoint_20 1730249871 8549687296,000
offline_datapoint_7 1730249871 9535045632,000
offline_datapoint_6 1730249869 0,043
offline_datapoint_12 1730249869 5,610
offline_datapoint_24 1730249869 2,381
offline_datapoint_13 1730249869 4214,415
offline_datapoint_18 1730249871 0,000
offline_datapoint_0 1730249869 4447,514
offline_datapoint_16 1730249869 3187,912
offline_datapoint_28 1730249869 0,055
offline_datapoint_17 1730249869 26,602
offline_datapoint_10 1730249869 99,945
offline_datapoint_29 1730249869 1,663
offline_datapoint_22 1730249869 8172,800
offline_datapoint_4 1730249869 0,002
offline_datapoint_11 1730249874 1058529,000
offline_datapoint_5 1730249874 3782,000
offline_datapoint_26 1730249874 1318289408,000
offline_datapoint_14 1730249874 633434112,000
offline_datapoint_3 1730249874 12329873408,000
offline_datapoint_9 1730249874 333348864,000
offline_datapoint_25 1730249874 8301,000
offline_datapoint_19 1730249872 0,000
offline_datapoint_8 1730249872 8141,086
offline_datapoint_21 1730249874 333348864,000
offline_datapoint_1 1730249872 0,000
offline_datapoint_20 1730249874 8548278272,000
offline_datapoint_7 1730249874 9528549376,000
offline_datapoint_6 1730249872 0,259
offline_datapoint_12 1730249872 6,621
offline_datapoint_24 1730249872 2,588
offline_datapoint_13 1730249872 5575,778
offline_datapoint_18 1730249874 0,000
offline_datapoint_0 1730249872 6489,286
offline_datapoint_16 1730249872 2341,403
offline_datapoint_28 1730249872 0,048
offline_datapoint_17 1730249872 12,255
offline_datapoint_10 1730249872 99,940
offline_datapoint_29 1730249872 4,306
offline_datapoint_22 1730249872 20853,622
offline_datapoint_4 1730249872 0,002
offline_datapoint_11 1730249877 1058529,000
offline_datapoint_5 1730249877 3802,000
offline_datapoint_26 1730249877 1318301696,000
offline_datapoint_14 1730249877 633434112,000
offline_datapoint_3 1730249877 12348669952,000
offline_datapoint_9 1730249877 333459456,000
offline_datapoint_25 1730249877 8288,000
offline_datapoint_19 1730249875 5,661
offline_datapoint_8 1730249875 6105,028
offline_datapoint_21 1730249877 333459456,000
offline_datapoint_1 1730249875 0,999
offline_datapoint_20 1730249877 8567119872,000
offline_datapoint_7 1730249877 9556385792,000
offline_datapoint_6 1730249875 0,087
offline_datapoint_12 1730249875 5,865
offline_datapoint_24 1730249875 3,165
offline_datapoint_13 1730249875 8407,568
offline_datapoint_18 1730249877 0,000
offline_datapoint_0 1730249875 12365,247
offline_datapoint_16 1730249875 1154,933
offline_datapoint_28 1730249875 0,027
offline_datapoint_17 1730249875 7,660
offline_datapoint_10 1730249875 99,966
offline_datapoint_29 1730249875 1,998
offline_datapoint_22 1730249875 18053,565
offline_datapoint_4 1730249875 0,001
offline_datapoint_11 1730249880 1058529,000
offline_datapoint_5 1730249880 3797,000
offline_datapoint_26 1730249880 1318293504,000
offline_datapoint_14 1730249880 633434112,000
offline_datapoint_3 1730249880 12342296576,000
offline_datapoint_9 1730249880 333115392,000
offline_datapoint_25 1730249880 8295,000
offline_datapoint_19 1730249878 5,640
offline_datapoint_8 1730249878 7552,394
offline_datapoint_21 1730249880 333115392,000
offline_datapoint_1 1730249878 0,995
offline_datapoint_20 1730249880 8563613696,000
offline_datapoint_7 1730249880 9547227136,000
offline_datapoint_6 1730249878 0,173
offline_datapoint_12 1730249878 7,113
offline_datapoint_24 1730249878 3,240
offline_datapoint_13 1730249878 5519,555
offline_datapoint_18 1730249880 0,000
offline_datapoint_0 1730249878 7277,345
offline_datapoint_16 1730249878 2029,521
offline_datapoint_28 1730249878 0,053
offline_datapoint_17 1730249878 13,603
offline_datapoint_10 1730249878 99,958
offline_datapoint_29 1730249878 3,650
offline_datapoint_22 1730249878 17957,463
offline_datapoint_4 1730249878 0,002
offline_datapoint_11 1730249883 1058529,000
offline_datapoint_5 1730249883 3799,000
offline_datapoint_26 1730249883 1318297600,000
offline_datapoint_14 1730249883 633438208,000
offline_datapoint_3 1730249883 12337741824,000
offline_datapoint_9 1730249883 333737984,000
offline_datapoint_25 1730249883 8292,000
offline_datapoint_19 1730249881 0,000
offline_datapoint_8 1730249881 8736,242
offline_datapoint_21 1730249883 333737984,000
offline_datapoint_1 1730249881 0,000
offline_datapoint_20 1730249883 8562077696,000
offline_datapoint_7 1730249883 9546203136,000
offline_datapoint_6 1730249881 0,043
offline_datapoint_12 1730249881 4,347
offline_datapoint_24 1730249881 1,914
offline_datapoint_13 1730249881 3450,134
offline_datapoint_18 1730249883 0,000
offline_datapoint_0 1730249881 3929,171
offline_datapoint_16 1730249881 2162,681
offline_datapoint_28 1730249881 0,027
offline_datapoint_17 1730249881 8,685
offline_datapoint_10 1730249881 99,976
offline_datapoint_29 1730249881 2,004
offline_datapoint_22 1730249881 17211,077
offline_datapoint_4 1730249881 0,001
offline_datapoint_11 1730249886 1058529,000
offline_datapoint_5 1730249886 3789,000
offline_datapoint_26 1730249886 1318199296,000
offline_datapoint_14 1730249886 633438208,000
offline_datapoint_3 1730249886 12340432896,000
offline_datapoint_9 1730249886 332890112,000
offline_datapoint_25 1730249886 8292,000
offline_datapoint_19 1730249884 8,664
offline_datapoint_8 1730249884 13345,486
offline_datapoint_21 1730249886 332890112,000
offline_datapoint_1 1730249884 1,666
offline_datapoint_20 1730249886 8562884608,000
offline_datapoint_7 1730249886 9543004160,000
offline_datapoint_6 1730249884 0,087
offline_datapoint_12 1730249884 7,191
offline_datapoint_24 1730249884 3,037
offline_datapoint_13 1730249884 4641,546
offline_datapoint_18 1730249886 0,000
offline_datapoint_0 1730249884 5081,408
offline_datapoint_16 1730249884 2697,822
offline_datapoint_28 1730249884 0,042
offline_datapoint_17 1730249884 11,996
offline_datapoint_10 1730249884 99,940
offline_datapoint_29 1730249884 3,999
offline_datapoint_22 1730249884 21774,222
offline_datapoint_4 1730249884 0,002
offline_datapoint_11 1730249889 1058529,000
offline_datapoint_5 1730249889 3796,000
offline_datapoint_26 1730249889 1318313984,000
offline_datapoint_14 1730249889 633438208,000
offline_datapoint_3 1730249889 12385988608,000
offline_datapoint_9 1730249889 332443648,000
offline_datapoint_25 1730249889 8268,000
offline_datapoint_19 1730249887 2,664
offline_datapoint_8 1730249887 12814,008
offline_datapoint_21 1730249889 332439552,000
offline_datapoint_1 1730249887 0,333
offline_datapoint_20 1730249889 8591237120,000
offline_datapoint_7 1730249889 9574162432,000
offline_datapoint_6 1730249887 0,260
offline_datapoint_12 1730249887 9,277
offline_datapoint_24 1730249887 4,120
offline_datapoint_13 1730249887 10062,630
offline_datapoint_18 1730249889 0,000
offline_datapoint_0 1730249887 14312,429
offline_datapoint_16 1730249887 2405,333
offline_datapoint_28 1730249887 0,036
offline_datapoint_17 1730249887 15,321
offline_datapoint_10 1730249887 99,939
offline_datapoint_29 1730249887 2,664
offline_datapoint_22 1730249887 12443,826
offline_datapoint_4 1730249887 0,001
offline_datapoint_11 1730249892 1058529,000
offline_datapoint_5 1730249892 3806,000
offline_datapoint_26 1730249892 1318367232,000
offline_datapoint_14 1730249892 633434112,000
offline_datapoint_3 1730249892 12429402112,000
offline_datapoint_9 1730249892 332349440,000
offline_datapoint_25 1730249892 8270,000
offline_datapoint_19 1730249890 10,614
offline_datapoint_8 1730249890 7691,173
offline_datapoint_21 1730249892 332349440,000
offline_datapoint_1 1730249890 0,663
offline_datapoint_20 1730249892 8614723584,000
offline_datapoint_7 1730249892 9563336704,000
offline_datapoint_6 1730249890 1,080
offline_datapoint_12 1730249890 9,352
offline_datapoint_24 1730249890 4,707
offline_datapoint_13 1730249890 16955,141
offline_datapoint_18 1730249892 0,000
offline_datapoint_0 1730249890 28923,242
offline_datapoint_16 1730249890 3663,664
offline_datapoint_28 1730249890 0,054
offline_datapoint_17 1730249890 13,599
offline_datapoint_10 1730249890 99,942
offline_datapoint_29 1730249890 3,980
offline_datapoint_22 1730249890 21016,976
offline_datapoint_4 1730249890 0,002
offline_datapoint_11 1730249895 1058529,000
offline_datapoint_5 1730249895 3796,000
offline_datapoint_26 1730249895 1318547456,000
offline_datapoint_14 1730249895 633434112,000
offline_datapoint_3 1730249895 12566044672,000
offline_datapoint_9 1730249895 336314368,000
offline_datapoint_25 1730249895 8203,000
offline_datapoint_19 1730249893 27,370
offline_datapoint_8 1730249893 20197,629
offline_datapoint_21 1730249895 336314368,000
offline_datapoint_1 1730249893 3,004
offline_datapoint_20 1730249895 8726933504,000
offline_datapoint_7 1730249895 9627336704,000
offline_datapoint_6 1730249893 0,826
offline_datapoint_12 1730249893 20,120
offline_datapoint_24 1730249893 5,737
offline_datapoint_13 1730249893 18087,778
offline_datapoint_18 1730249895 0,000
offline_datapoint_0 1730249893 26509,492
offline_datapoint_16 1730249893 6360,930
offline_datapoint_28 1730249893 0,092
offline_datapoint_17 1730249893 36,716
